,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
84,/html/body/div[2]/div[1]/ul[2]/li[34]/div/aside[2]/div[1]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,6181,98.0,220.0,8,1,30,0,0,0,0,0,0,0,False
85,/html/body/div[2]/div[1]/ul[2]/li[34]/div/aside[2]/div[1]/div[2],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,6291,115.0,220.0,14,1,2,5,8,5,12,0,0,0,False
86,/html/body/div[2]/div[1]/ul[2]/li[34]/div/div,/html/body/div[]/div[]/ul[]/li[]/div/div,8,846,6171,256.0,420.0,18,1,15,10,25,10,0,0,0,0,False
87,/html/body/div[2]/div[1]/ul[2]/li[36]/div,/html/body/div[]/div[]/ul[]/li[]/div,7,322,6537,316.0,946.0,54,8,0,0,0,0,0,0,0,0,True
88,/html/body/div[2]/div[1]/ul[2]/li[36]/div/aside[2]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[],9,606,6543,230.0,240.0,24,1,5,10,0,10,5,0,8,0,False
89,/html/body/div[2]/div[1]/ul[2]/li[36]/div/aside[2]/div[1]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,6548,98.0,220.0,8,1,30,0,0,0,0,0,0,0,False
90,/html/body/div[2]/div[1]/ul[2]/li[36]/div/aside[2]/div[1]/div[2],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,6658,115.0,220.0,14,1,2,5,8,5,12,0,0,0,False
91,/html/body/div[2]/div[1]/ul[2]/li[36]/div/div,/html/body/div[]/div[]/ul[]/li[]/div/div,8,846,6538,256.0,420.0,18,1,15,10,25,10,0,0,0,0,False
92,/html/body/div[2]/div[1]/ul[2]/li[38]/div,/html/body/div[]/div[]/ul[]/li[]/div,7,322,6904,300.0,946.0,54,8,0,0,0,0,0,0,0,0,True
93,/html/body/div[2]/div[1]/ul[2]/li[38]/div/aside[2]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[],9,606,6910,214.0,240.0,24,1,5,10,0,10,5,0,8,0,False
94,/html/body/div[2]/div[1]/ul[2]/li[38]/div/aside[2]/div[1]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,6915,98.0,220.0,8,1,30,0,0,0,0,0,0,0,False
