,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
140,/html/body/div[1]/div[3]/div/div[2]/div[2]/div/div[2]/div[3]/div/div/div[1]/section[8]/div/div,/html/body/div[]/div[]/div/div[]/div[]/div/div[]/div[]/div/div/div[]/section[]/div/div,16,330,3038,288.79998779296875,934.0,75,1,0,0,0,0,0,0,0,0,False
141,/html/body/div[1]/div[3]/div/div[2]/div[2]/div/div[2]/div[3]/div/div/div[1]/section[8]/div/div/a/div,/html/body/div[]/div[]/div/div[]/div[]/div/div[]/div[]/div/div/div[]/section[]/div/div/a/div,18,330,3038,288.79998779296875,261.51666259765625,8,1,0,0,0,0,0,0,0,0,False
142,/html/body/div[1]/div[3]/div/div[2]/div[2]/div/div[2]/div[3]/div/div/div[1]/section[8]/div/div/a/div/div,/html/body/div[]/div[]/div/div[]/div[]/div/div[]/div[]/div/div/div[]/section[]/div/div/a/div/div,19,330,3038,288.79998779296875,261.51666259765625,7,1,0,0,0,0,0,0,0,0,False
143,/html/body/div[1]/div[3]/div/div[2]/div[2]/div/div[2]/div[3]/div/div/div[1]/section[8]/div/div/div,/html/body/div[]/div[]/div/div[]/div[]/div/div[]/div[]/div/div/div[]/section[]/div/div/div,17,592,3038,288.79998779296875,672.4833374023438,64,2,0,0,0,0,0,0,0,0,False
144,/html/body/div[1]/div[3]/div/div[2]/div[2]/div/div[2]/div[3]/div/div/div[1]/section[8]/div/div/div/div[1],/html/body/div[]/div[]/div/div[]/div[]/div/div[]/div[]/div/div/div[]/section[]/div/div/div/div[],18,592,3038,288.79998779296875,438.48333740234375,40,1,12,12,12,12,0,0,0,0,False
145,/html/body/div[1]/div[3]/div/div[2]/div[2]/div/div[2]/div[3]/div/div/div[1]/section[8]/div/div/div/div[1]/a/div,/html/body/div[]/div[]/div/div[]/div[]/div/div[]/div[]/div/div/div[]/section[]/div/div/div/div[]/a/div,20,610,3056,252.8000030517578,408.48333740234375,38,1,0,0,0,0,0,0,0,0,False
146,/html/body/div[1]/div[3]/div/div[2]/div[2]/div/div[2]/div[3]/div/div/div[1]/section[8]/div/div/div/div[3],/html/body/div[]/div[]/div/div[]/div[]/div/div[]/div[]/div/div/div[]/section[]/div/div/div/div[],18,1042,3038,288.79998779296875,222.0,19,1,12,12,12,12,0,0,0,0,False
147,/html/body/div[1]/div[3]/div/div[2]/div[2]/div/div[2]/div[3]/div/div/div[1]/section[8]/div/div/div/div[3]/a/div[1],/html/body/div[]/div[]/div/div[]/div[]/div/div[]/div[]/div/div/div[]/section[]/div/div/div/div[]/a/div[],20,1054,3056,198.8000030517578,192.0,13,1,0,0,0,0,0,0,0,0,False
148,/html/body/div[1]/div[3]/div/div[2]/div[2]/div/div[2]/div[3]/div/div/div[1]/section[8]/div/div/div/div[3]/a/div[1]/div[4],/html/body/div[]/div[]/div/div[]/div[]/div/div[]/div[]/div/div/div[]/section[]/div/div/div/div[]/a/div[]/div[],21,1054,3161,94.0,192.0,4,1,0,0,0,0,3,0,0,0,False
149,/html/body/div[1]/div[3]/div/div[2]/div[2]/div/div[2]/div[3]/div/div/div[1]/section[9]/div,/html/body/div[]/div[]/div/div[]/div[]/div/div[]/div[]/div/div/div[]/section[]/div,15,330,3339,294.79998779296875,934.0,88,1,0,0,0,0,0,0,12,0,True
150,/html/body/div[1]/div[3]/div/div[2]/div[2]/div/div[2]/div[3]/div/div/div[1]/section[9]/div/div,/html/body/div[]/div[]/div/div[]/div[]/div/div[]/div[]/div/div/div[]/section[]/div/div,16,330,3339,294.79998779296875,934.0,87,1,0,0,0,0,0,0,0,0,False
151,/html/body/div[1]/div[3]/div/div[2]/div[2]/div/div[2]/div[3]/div/div/div[1]/section[9]/div/div/a/div,/html/body/div[]/div[]/div/div[]/div[]/div/div[]/div[]/div/div/div[]/section[]/div/div/a/div,18,330,3339,294.79998779296875,261.51666259765625,8,1,0,0,0,0,0,0,0,0,False
152,/html/body/div[1]/div[3]/div/div[2]/div[2]/div/div[2]/div[3]/div/div/div[1]/section[9]/div/div/a/div/div,/html/body/div[]/div[]/div/div[]/div[]/div/div[]/div[]/div/div/div[]/section[]/div/div/a/div/div,19,330,3339,294.79998779296875,261.51666259765625,7,1,0,0,0,0,0,0,0,0,False
153,/html/body/div[1]/div[3]/div/div[2]/div[2]/div/div[2]/div[3]/div/div/div[1]/section[9]/div/div/div,/html/body/div[]/div[]/div/div[]/div[]/div/div[]/div[]/div/div/div[]/section[]/div/div/div,17,592,3339,294.79998779296875,672.4833374023438,76,2,0,0,0,0,0,0,0,0,False
154,/html/body/div[1]/div[3]/div/div[2]/div[2]/div/div[2]/div[3]/div/div/div[1]/section[9]/div/div/div/div[1],/html/body/div[]/div[]/div/div[]/div[]/div/div[]/div[]/div/div/div[]/section[]/div/div/div/div[],18,592,3339,294.79998779296875,438.48333740234375,52,1,12,12,12,12,0,0,0,0,False
155,/html/body/div[1]/div[3]/div/div[2]/div[2]/div/div[2]/div[3]/div/div/div[1]/section[9]/div/div/div/div[1]/a/div[1],/html/body/div[]/div[]/div/div[]/div[]/div/div[]/div[]/div/div/div[]/section[]/div/div/div/div[]/a/div[],20,610,3357,208.79998779296875,408.48333740234375,35,1,0,0,0,0,0,0,0,0,False
156,/html/body/div[1]/div[3]/div/div[2]/div[2]/div/div[2]/div[3]/div/div/div[1]/section[9]/div/div/div/div[3],/html/body/div[]/div[]/div/div[]/div[]/div/div[]/div[]/div/div/div[]/section[]/div/div/div/div[],18,1042,3339,294.79998779296875,222.0,19,1,12,12,12,12,0,0,0,0,False
