,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
214,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[24]/div/div[2]/div/div[3],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[],21,1115,2810,209.0,168.0,15,1,0,0,0,0,0,0,0,0,False
215,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[24]/div/div[2]/div/div[3]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div,22,1116,2810,209.0,167.0,14,3,0,0,0,0,0,0,0,0,False
216,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[24]/div/div[2]/div/div[3]/div/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div/div,23,1116,2810,209.0,167.0,13,2,12,12,12,12,0,0,0,0,False
217,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[24]/div/div[2]/div/div[3]/div/div/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div/div/div[],24,1128,2822,139.0,143.0,9,1,0,0,0,0,0,0,0,0,False
218,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[26],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[],17,557,3035,209.0,726.0,115,8,0,0,0,0,0,0,16,0,True
219,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[26]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div,18,557,3035,209.0,726.0,109,1,0,0,0,0,0,0,0,0,False
220,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[26]/div/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[],19,557,3035,209.0,726.0,96,3,0,0,0,0,0,0,0,0,False
221,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[26]/div/div[2]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div,20,557,3035,209.0,726.0,95,1,0,0,0,0,0,0,0,0,False
222,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[26]/div/div[2]/div/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[],21,557,3035,209.0,226.0,5,1,0,0,0,0,0,0,0,0,False
223,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[26]/div/div[2]/div/div[1]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div,22,557,3035,209.0,226.0,4,3,0,0,0,0,0,0,0,0,False
224,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[26]/div/div[2]/div/div[1]/div/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div/div,23,557,3035,209.0,226.0,3,2,0,0,0,0,0,0,0,0,False
225,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[26]/div/div[2]/div/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[],21,389,3035,209.0,726.0,72,1,0,0,0,394.05,0,0,0,-394.05,False
226,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[26]/div/div[2]/div/div[2]/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div[],22,783,3035,152.0,331.95001220703125,33,2,0,0,0,0,0,0,0,0,False
