,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
60,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[2]/div/section/div/span/div[1]/div/div[3],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[],23,599,512,159.75,246.11666870117188,3,2,0,0,0,0,0,0,0,0,False
61,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[2]/div/section/div/span/div[1]/div/div[3]/figure/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[]/figure/div,25,599,512,159.75,246.11666870117188,1,1,0,0,0,0,0,0,0,0,False
62,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[2]/div/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/div,18,599,512,159.75,491.8833312988281,44,1,12,12,12,12,0,0,0,0,False
63,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div,17,352,684,144.0333251953125,738.0,86,1,0,0,0,0,0,0,0,0,True
64,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div/section/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div,19,352,684,144.0333251953125,246.11666870117188,43,1,0,0,0,0,0,0,0,0,False
65,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div/section/div/span/div[1],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[],21,352,684,144.0333251953125,246.11666870117188,29,1,0,0,0,0,0,0,0,0,False
66,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div/section/div/span/div[1]/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div,22,352,684,144.0333251953125,246.11666870117188,17,1,0,0,138.433,0,0,0,0,0,False
67,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div/section/div/span/div[1]/div/div[1],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[],23,106,684,144.0333251953125,246.11666870117188,3,2,0,0,0,0,0,0,0,0,False
68,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div/section/div/span/div[1]/div/div[1]/figure/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[]/figure/div,25,106,684,144.0333251953125,246.11666870117188,1,1,0,0,0,0,0,0,0,0,False
69,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div/section/div/span/div[1]/div/div[2],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[],23,352,684,144.0333251953125,246.11666870117188,3,2,0,0,0,0,0,0,0,0,False
70,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[3]/div/section/div/span/div[1]/div/div[2]/figure/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[]/figure/div,25,352,684,144.0333251953125,246.11666870117188,1,1,0,0,0,0,0,0,0,0,False
