,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
138,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[21]/div/div[1],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[],16,376,2990,194.0,299.33331298828125,11,1,0,15,0,15,0,0,0,0,False
139,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[21]/div/div[1]/div,/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div,17,390,2990,194.0,269.33331298828125,10,1,0,0,0,0,0,0,0,0,False
140,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[21]/div/div[2],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[],16,675,2990,194.0,598.6666870117188,74,1,0,15,0,0,0,0,0,0,False
141,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[21]/div/div[2]/div[1],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[],17,675,2990,194.0,350.20001220703125,47,1,15,0,15,0,0,0,0,0,False
142,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[21]/div/div[2]/div[2],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[],17,1025,2990,194.0,233.46665954589844,25,1,15,0,15,0,0,0,0,0,False
143,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[22],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[],14,390,3195,176.0,870.0,69,3,0,0,0,0,0,0,10,0,True
144,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[22]/div,/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div,15,376,3196,174.0,898.0,68,1,0,0,0,0,0,-15,0,-15,False
145,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[22]/div/div[1],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[],16,376,3196,174.0,299.33331298828125,11,1,0,15,0,15,0,0,0,0,False
146,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[22]/div/div[1]/div,/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div,17,390,3196,174.0,269.33331298828125,10,1,0,0,0,0,0,0,0,0,False
147,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[22]/div/div[2],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[],16,675,3196,174.0,598.6666870117188,54,1,0,15,0,0,0,0,0,0,False
148,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[22]/div/div[2]/div[1],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[],17,675,3196,174.0,350.20001220703125,30,1,15,0,15,0,0,0,0,0,False
149,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[22]/div/div[2]/div[2],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[],17,1025,3196,174.0,233.46665954589844,22,1,15,0,15,0,0,0,0,0,False
150,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[23],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[],14,390,3381,196.0,870.0,89,3,0,0,0,0,0,0,10,0,True
151,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[23]/div,/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div,15,376,3382,194.0,898.0,88,1,0,0,0,0,0,-15,0,-15,False
152,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[23]/div/div[1],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[],16,376,3382,194.0,299.33331298828125,11,1,0,15,0,15,0,0,0,0,False
153,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[23]/div/div[1]/div,/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div,17,390,3382,194.0,269.33331298828125,10,1,0,0,0,0,0,0,0,0,False
154,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[23]/div/div[2],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[],16,675,3382,194.0,598.6666870117188,74,1,0,15,0,0,0,0,0,0,False
155,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[23]/div/div[2]/div[1],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[],17,675,3382,194.0,350.20001220703125,47,1,15,0,15,0,0,0,0,0,False
156,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[23]/div/div[2]/div[2],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[],17,1025,3382,194.0,233.46665954589844,25,1,15,0,15,0,0,0,0,0,False
157,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[24],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[],14,390,3587,176.0,870.0,67,3,0,0,0,0,0,0,10,0,True
158,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[24]/div,/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div,15,376,3588,174.0,898.0,66,1,0,0,0,0,0,-15,0,-15,False
159,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[24]/div/div[1],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[],16,376,3588,174.0,299.33331298828125,11,1,0,15,0,15,0,0,0,0,False
160,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[24]/div/div[1]/div,/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div,17,390,3588,174.0,269.33331298828125,10,1,0,0,0,0,0,0,0,0,False
161,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[24]/div/div[2],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[],16,675,3588,174.0,598.6666870117188,52,1,0,15,0,0,0,0,0,0,False
162,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[24]/div/div[2]/div[1],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[],17,675,3588,174.0,350.20001220703125,26,1,15,0,15,0,0,0,0,0,False
163,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[24]/div/div[2]/div[2],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[],17,1025,3588,174.0,233.46665954589844,24,1,15,0,15,0,0,0,0,0,False
164,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[25],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[],14,390,3773,196.0,870.0,55,3,0,0,0,0,0,0,10,0,True
165,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[25]/div,/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div,15,376,3774,194.0,898.0,54,1,0,0,0,0,0,-15,0,-15,False
166,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[25]/div/div[1],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[],16,376,3774,194.0,299.33331298828125,11,1,0,15,0,15,0,0,0,0,False
167,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[25]/div/div[1]/div,/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div,17,390,3774,194.0,269.33331298828125,10,1,0,0,0,0,0,0,0,0,False
168,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[25]/div/div[2],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[],16,675,3774,194.0,598.6666870117188,40,1,0,15,0,0,0,0,0,0,False
169,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[25]/div/div[2]/div[1],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[],17,675,3774,194.0,350.20001220703125,13,1,15,0,15,0,0,0,0,0,False
170,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[25]/div/div[2]/div[2],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[],17,1025,3774,194.0,233.46665954589844,25,1,15,0,15,0,0,0,0,0,False
171,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[26],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[],14,390,3979,176.0,870.0,57,3,0,0,0,0,0,0,10,0,True
172,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[26]/div,/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div,15,376,3980,174.0,898.0,56,1,0,0,0,0,0,-15,0,-15,False
173,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[26]/div/div[1],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[],16,376,3980,174.0,299.33331298828125,11,1,0,15,0,15,0,0,0,0,False
174,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[26]/div/div[1]/div,/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div,17,390,3980,174.0,269.33331298828125,10,1,0,0,0,0,0,0,0,0,False
175,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[26]/div/div[2],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[],16,675,3980,174.0,598.6666870117188,42,1,0,15,0,0,0,0,0,0,False
176,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[26]/div/div[2]/div[1],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[],17,675,3980,174.0,350.20001220703125,18,1,15,0,15,0,0,0,0,0,False
177,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[26]/div/div[2]/div[2],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[],17,1025,3980,174.0,233.46665954589844,22,1,15,0,15,0,0,0,0,0,False
178,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[27],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[],14,390,4165,196.0,870.0,72,3,0,0,0,0,0,0,10,0,True
179,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[27]/div,/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div,15,376,4166,194.0,898.0,71,1,0,0,0,0,0,-15,0,-15,False
180,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[27]/div/div[1],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[],16,376,4166,194.0,299.33331298828125,11,1,0,15,0,15,0,0,0,0,False
181,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[27]/div/div[1]/div,/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div,17,390,4166,194.0,269.33331298828125,10,1,0,0,0,0,0,0,0,0,False
182,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[27]/div/div[2],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[],16,675,4166,194.0,598.6666870117188,57,1,0,15,0,0,0,0,0,0,False
183,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[27]/div/div[2]/div[1],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[],17,675,4166,194.0,350.20001220703125,30,1,15,0,15,0,0,0,0,0,False
184,/html/body/div[4]/main/div/div/div[7]/div[1]/div[5]/div[4]/div[1]/div[1]/div/div[27]/div/div[2]/div[2],/html/body/div[]/main/div/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[],17,1025,4166,194.0,233.46665954589844,25,1,15,0,15,0,0,0,0,0,False
185,/html/body/div[4]/footer/div[2],/html/body/div[]/footer/div[],5,0,4659,131.0,1349.0,32,1,0,0,0,0,0,0,0,0,False
186,/html/body/div[4]/footer/div[2]/div,/html/body/div[]/footer/div[]/div,6,0,4659,126.0,1349.0,31,1,0,0,0,0,0,0,0,0,False
187,/html/body/div[4]/footer/div[2]/div/div,/html/body/div[]/footer/div[]/div/div,7,74,4659,126.0,1200.0,30,1,0,15,0,15,0,74.5,0,74.5,False
188,/html/body/div[4]/footer/div[2]/div/div/div,/html/body/div[]/footer/div[]/div/div/div,8,74,4659,126.0,1200.0,29,1,0,0,0,0,0,-15,0,-15,False
189,/html/body/div[4]/footer/div[2]/div/div/div/div[1],/html/body/div[]/footer/div[]/div/div/div/div[],9,74,4659,126.0,1200.0,27,2,20,15,20,15,0,0,0,0,False
190,/html/body/div[4]/footer/div[2]/div/div/div/div[1]/div,/html/body/div[]/footer/div[]/div/div/div/div[]/div,10,74,4679,86.0,1200.0,26,1,0,0,0,0,0,-15,0,-15,False
